2021-мар.-04 20:25:33 [main] 55   evel c.d.m.MusicServiceApplication                       -  Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 576 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService) 
2021-03-04 20:48:50,228 INFO  [http-nio-8680-exec-1] org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-03-04 20:48:50,274 INFO  [http-nio-8680-exec-1] com.denysenko.musicservice.controllers.Controller - Set type json
2021-03-04 20:51:08,571 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 7024 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService)
2021-03-04 20:51:08,576 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - No active profile set, falling back to default profiles: default
2021-03-04 20:51:10,028 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8680 (http)
2021-03-04 20:51:10,051 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8680"]
2021-03-04 20:51:10,052 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-03-04 20:51:10,053 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2021-03-04 20:51:10,220 INFO  [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-04 20:51:10,220 INFO  [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1541 ms
2021-03-04 20:51:10,499 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-04 20:51:10,734 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8680"]
2021-03-04 20:51:10,781 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8680 (http) with context path ''
2021-03-04 20:51:10,796 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Started MusicServiceApplication in 3.088 seconds (JVM running for 5.754)
2021-03-04 20:51:15,715 INFO  [http-nio-8680-exec-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-03-04 20:51:15,715 INFO  [http-nio-8680-exec-1] org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-03-04 20:51:15,717 INFO  [http-nio-8680-exec-1] org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-03-04 20:51:15,777 INFO  [http-nio-8680-exec-1] com.denysenko.musicservice.controllers.Controller - Set type json
2021-03-04 20:51:52,663 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 5372 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService)
2021-03-04 20:51:52,674 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - No active profile set, falling back to default profiles: default
2021-03-04 20:51:54,042 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8680 (http)
2021-03-04 20:51:54,058 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8680"]
2021-03-04 20:51:54,058 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-03-04 20:51:54,058 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2021-03-04 20:51:54,183 INFO  [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-04 20:51:54,183 INFO  [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1404 ms
2021-03-04 20:51:54,490 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-04 20:51:54,740 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8680"]
2021-03-04 20:51:54,771 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8680 (http) with context path ''
2021-03-04 20:51:54,786 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Started MusicServiceApplication in 2.948 seconds (JVM running for 5.321)
2021-03-04 20:52:02,301 INFO  [http-nio-8680-exec-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-03-04 20:52:02,302 INFO  [http-nio-8680-exec-1] org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-03-04 20:52:02,304 INFO  [http-nio-8680-exec-1] org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-03-04 20:52:02,359 INFO  [http-nio-8680-exec-1] com.denysenko.musicservice.controllers.Controller - Set type json
2021-03-04 20:52:55,353 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 12836 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService)
2021-03-04 20:52:55,371 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - No active profile set, falling back to default profiles: default
2021-03-04 20:52:56,711 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8680 (http)
2021-03-04 20:52:56,743 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8680"]
2021-03-04 20:52:56,743 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-03-04 20:52:56,743 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2021-03-04 20:52:56,852 INFO  [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-04 20:52:56,852 INFO  [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1387 ms
2021-03-04 20:52:57,151 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-04 20:52:57,354 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8680"]
2021-03-04 20:52:57,386 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8680 (http) with context path ''
2021-03-04 20:52:57,401 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Started MusicServiceApplication in 2.937 seconds (JVM running for 5.86)
2021-03-04 20:53:16,165 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Starting MusicServiceApplication using Java 15 on DESKTOP-1TQT759 with PID 6432 (B:\Lessons\NC_2\MusicService\target\classes started by Дима in B:\Lessons\NC_2\MusicService)
2021-03-04 20:53:16,180 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - No active profile set, falling back to default profiles: default
2021-03-04 20:53:17,539 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8680 (http)
2021-03-04 20:53:17,570 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8680"]
2021-03-04 20:53:17,570 INFO  [main] org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-03-04 20:53:17,570 INFO  [main] org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2021-03-04 20:53:17,695 INFO  [main] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-04 20:53:17,695 INFO  [main] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1402 ms
2021-03-04 20:53:17,969 INFO  [main] org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-04 20:53:18,198 INFO  [main] org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8680"]
2021-03-04 20:53:18,230 INFO  [main] org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8680 (http) with context path ''
2021-03-04 20:53:18,245 INFO  [main] com.denysenko.musicservice.MusicServiceApplication - Started MusicServiceApplication in 3.009 seconds (JVM running for 5.701)
